Date,Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_diff,bb_width,bb_pct_b,ema_short,ema_long,ema_cross,volume_ratio,return_1d,return_5d,return_20d,volatility_20d,volatility_60d,fed_rate,cpi,us_10y,target_trend,target_volatility
2015-03-31,28.01137742080912,28.10023929752984,27.627052219223547,27.642602920532227,168362400,48.3497578605407,0.038774519904063,0.14236034995418362,-0.10358583005012062,5.647808744546985,0.328709754304909,27.872600972611558,27.28413076661985,1,0.7996473166743467,-0.015351822854865138,-0.017838814853408214,-0.038110769464393957,0.22881916472579703,0.2771828576157442,0.11,235.976,1.94,1.0,1.0
2015-04-01,27.72925064522235,27.795897495381485,27.347145653429575,27.602622985839844,162485600,47.93238060322471,0.016287671124743497,0.1171458141882956,-0.1008581430635521,5.3168779636493815,0.3229151667316351,27.846888783395205,27.296620657569655,1,0.7652256669167724,-0.0014463158483055683,0.0070514429947352575,-0.03337433599993156,0.228225222560589,0.26978558661587404,0.12,236.222,1.87,2.0,1.0
2015-04-02,27.77589576687005,27.893637036917603,27.589287345262463,27.840320587158203,128880400,50.65950757765593,0.01744578718771095,0.09720580878817868,-0.07976002160046773,5.270865285448348,0.4914485587746072,27.84626324089644,27.317942223435875,1,0.6211778977029985,0.008611413539948654,0.008692824242551467,-0.008622928657861073,0.2237705316340199,0.2699989203295825,0.12,236.222,1.92,2.0,1.0
2015-04-06,27.651489718775583,28.326837619766778,27.62038831566212,28.29129219055176,148776000,55.42926719651035,0.05412927340875129,0.08859050171229321,-0.034461228303541924,5.382438507661056,0.7867985444151298,27.888646950387425,27.356112810381596,1,0.7425885642279512,0.016198506119271316,0.03326545805433856,0.005924140162468117,0.23128885389058637,0.2704110897018259,0.12,236.222,1.92,1.0,1.0
2015-04-07,28.355722521723493,28.46235544029756,27.986947943880292,27.99361228942871,140049200,51.865137138093985,0.05850649388084861,0.08257370014600429,-0.024067206265155683,5.256281788322406,0.5990285122383541,27.89864364934374,27.381112789952073,1,0.7384824812815637,-0.010521961991628803,-0.0028486321734958464,-0.00888776909857747,0.23389850409963908,0.26179886303161154,0.12,236.222,1.89,2.0,1.0
2015-04-08,27.95806723634803,28.080252556075337,27.762572419684044,27.902528762817383,149316800,50.789020729088286,0.05400327709790176,0.07685961553638379,-0.022856338438482032,5.219086560248173,0.5287243380085963,27.899013660150754,27.40156047516248,1,0.8144296552126633,-0.0032537253738319505,0.009403088523624259,0.00875430612840744,0.22148782063734737,0.26201808322660497,0.12,236.222,1.92,2.0,1.0
2015-04-09,27.9580622872825,28.1202353470404,27.693700352605106,28.11579132080078,129936000,53.23559602750228,0.0668720916273422,0.07486211075457548,-0.00799001912723328,4.715941506776813,0.6573096513225587,27.919659151641234,27.42956952793261,1,0.7380710158189722,0.007643126535097133,0.018591288778033732,0.03534034153204102,0.2111537865798363,0.2561598856816057,0.12,236.222,1.97,2.0,1.0
2015-04-10,27.980282416700256,28.26019679916635,27.826997381575723,28.235759735107425,160752000,54.60288961560509,0.08576255097113972,0.07704219879788833,0.008720352173251386,4.7338959524364395,0.7250005001381112,27.949763969114205,27.461184830174762,1,0.9216735709621912,0.004266940700256461,0.014203828821268027,0.021293731494071544,0.20266650866532746,0.25584879545086947,0.12,236.222,1.96,2.0,1.0
2015-04-13,28.517894736045996,28.56232822738355,28.126905096791532,28.180221557617188,145460400,53.81840116499697,0.09515502147237243,0.08066476333278516,0.014490258139587264,4.506194320243927,0.6632806297543982,27.971712310876395,27.489382348897994,1,0.8490531676495405,-0.001966944683311711,-0.003925965353101413,0.026377556808333757,0.20082890630249367,0.255683585178462,0.12,236.222,1.94,1.0,1.0
2015-04-14,28.213543848237514,28.277968679310423,27.97139692324936,28.05803680419922,102098400,52.046764181343214,0.09168247505142091,0.08286830567651231,0.0088141693749086,4.453304301815642,0.5550746604213763,27.979933691192855,27.51168252361569,1,0.6032373971924975,-0.004335833668594469,0.0023014005518264824,0.01080452745575533,0.19841148821259896,0.2483821910087716,0.12,236.222,1.9,2.0,1.0
2015-04-15,28.082471283046583,28.242420644379937,27.99360939681727,28.1646671295166,115881600,53.48582024537776,0.09642312731045166,0.08557927000330018,0.010843857307151483,4.426446380936841,0.6438207347212808,27.997527351985593,27.537289763062784,1,0.7029933953020209,0.0038003487578797124,0.009394788871198712,-0.0020465403081326716,0.18968943317084883,0.24739181305284802,0.12,236.222,1.91,2.0,1.0
2015-04-16,28.053592794550752,28.235758915493303,28.01582704024673,28.029155731201172,113476000,51.375746111711294,0.08822844841916933,0.08610910568647401,0.0021193427326953174,4.046999044834489,0.560271858362345,28.000539578577552,27.55657862455841,1,0.7206662066129107,-0.004811397120096372,-0.0030813854254038153,-0.017902945592784825,0.18551324562134486,0.24343995224068313,0.12,236.222,1.9,2.0,1.0
2015-04-17,27.891415462484822,28.022485415343912,27.64926689403936,27.71369171142578,207828000,46.75176787934661,0.05563744260010495,0.0800147730692002,-0.02437733046909525,3.936164406839928,0.30287624621980735,27.973220734086908,27.56273992208262,1,1.30965302273574,-0.011254852725522069,-0.018489604267050153,-0.02156878351877789,0.18775943205942525,0.24484550107951958,0.12,236.222,1.87,2.0,1.0
2015-04-20,27.8958620865322,28.46235345227572,27.80700019732746,28.346834182739254,188217200,55.423400524229265,0.07997622558054829,0.08000706357146982,-3.0837990921531166e-05,4.142459554893055,0.8433652635012612,28.008802967291892,27.593488716618175,1,1.2193297279368132,0.022845836560000388,0.00591239585471004,0.01350274981379429,0.20025484772080385,0.2436590027233667,0.12,236.222,1.9,1.0,1.0
2015-04-21,28.457913773045995,28.48012712747022,28.140231957606513,28.19355010986328,129740400,53.165993461707025,0.08590587337761946,0.08118682553269975,0.004719047844919708,4.09667871273607,0.7162651266833551,28.026397933251072,27.61702053596112,1,0.8462823571219653,-0.005407449448775137,0.004829750085857176,-0.002358319606503123,0.19795547750372944,0.24407164292642697,0.12,236.222,1.92,1.0,1.0
2015-04-22,28.211322683269117,28.628971396175867,28.06247998022732,28.57343292236328,150618000,57.75796168113015,0.1198766665419626,0.08892479373455232,0.030951872807410283,4.50401534831671,0.9811132855356459,28.07849650364271,27.654526904055324,1,0.9763353193051709,0.013474103510189073,0.014513425312891126,0.015234231863524794,0.20295767038701282,0.24517253877356865,0.12,236.222,1.99,1.0,1.0
2015-04-23,28.502344291255753,28.9733094454926,28.466798855894663,28.80669403076172,183083600,60.329998337258395,0.1637335682205432,0.1038865486317505,0.059847019588792696,4.815724134403308,1.0698655701552386,28.147848649082615,27.699709928632046,1,1.1959068235241246,0.008163566101148323,0.027740339631243893,0.05098065522499318,0.1768751424519633,0.23238783466733914,0.12,236.222,1.96,1.0,1.0
2015-04-24,28.98885350123997,29.01995490077968,28.708937515584285,28.94219970703125,178103600,61.78565368120498,0.20703804863158126,0.12451684863171665,0.08252119999986461,5.341354053126811,1.0581352238416337,28.22350113079201,27.748435017981034,1,1.1680268012465171,0.004703964853614462,0.04432855818696213,0.048615409110748686,0.17630154864876935,0.20558154610355936,0.12,236.222,1.93,1.0,1.0
2015-04-27,29.39317653982719,29.575344331297668,29.135477249853828,29.46870803833008,387816800,66.87218350583717,0.28060731699305563,0.15573494230398446,0.12487237468907117,6.2907415291534905,1.2100106827415251,28.342092264843252,27.815896705053547,1,2.3652549223287105,0.01819171785933471,0.03957668952937077,0.07626749264084642,0.1801556585098452,0.1996308765814227,0.12,236.222,1.94,0.0,1.0
2015-04-28,29.870815877385297,29.888585206951777,28.784483405905128,29.004413604736328,475696000,59.36773851368794,0.2980115203856677,0.18419025792032112,0.11382126246534657,6.720824970367749,0.8944764852295611,28.40517048769021,27.86250521092346,1,2.66752022050041,-0.015755506925849705,0.028760602751810804,0.033156793054903266,0.17432454849763274,0.20004925425741257,0.12,236.222,2.0,1.0,1.0
2015-04-29,28.915548055956197,29.233226457714377,28.502341728977697,28.57787322998047,253544400,53.43506106256077,0.2742251367909745,0.2021972336944518,0.07202790309652268,6.470963720732108,0.6505953821973691,28.42161836790833,27.890558858729616,1,1.3886146528123806,-0.014706050622799283,0.0001553998649463928,0.03383437920578558,0.17348498680390334,0.20168317582124884,0.12,236.222,2.06,1.0,1.0
2015-04-30,28.577879399958032,28.577879399958032,27.675935050268052,27.802562713623047,332781600,44.69256031076807,0.19061587612512554,0.19988096218058657,-0.00926508605546103,6.27944061277393,0.21341360248122077,28.362660686547827,27.88710802950975,1,1.7413746170778641,-0.027129748603687553,-0.03485756873268386,0.007243504643952514,0.2019963984713858,0.21020776867724916,0.12,236.222,2.05,1.0,0.0
2015-05-01,28.013596193482464,28.90887750637952,27.83587415549752,28.6467342376709,234050400,53.59508276202932,0.19027910258019887,0.19796059026050905,-0.007681487680310184,6.155939023194477,0.6686454138417298,28.38971531046431,27.916897292574895,1,1.191937393779997,0.03036308317125802,-0.010208811781800109,0.02896567401183825,0.22624669301833408,0.21804226919381695,0.12,237.001,2.12,1.0,0.0
2015-05-04,28.768925552401967,29.00663181534385,28.49345353914014,28.59120178222656,203953200,52.99081285518154,0.18341688637616116,0.1950518494836395,-0.01163496310747833,6.191986453963142,0.6274225581249686,28.408904498251193,27.94334060589457,1,1.0242718744026849,-0.001938526569332799,-0.029777561166310584,0.010600773893776338,0.21972680127118493,0.2178053266732658,0.12,237.001,2.16,1.0,0.0
2015-05-05,28.46902006448425,28.535666910420105,27.942516422209852,27.94696044921875,197085600,46.44806692295185,0.12455781422278989,0.1809530424314696,-0.056395228208679704,6.222083195851411,0.2631077487853553,28.36490982691477,27.943482560534733,1,0.9758065474422197,-0.022532852515779744,-0.03645835319852486,-0.0016665173371561703,0.23185514833280985,0.22244429587065018,0.12,237.001,2.19,1.0,0.0
2015-05-06,28.11578938435379,28.15799915622596,27.404897775923576,27.77145195007324,288564000,44.824359347668214,0.06302301628791085,0.15736703720275785,-0.094344020914847,6.332516291983654,0.1731022439750925,28.308390029120336,27.93673626208526,1,1.3811227602774383,-0.006280056804904399,-0.028218379772964708,-0.004697667865817823,0.23265741020808586,0.22260992693615708,0.12,237.001,2.25,1.0,0.0
2015-05-07,27.833912656741475,28.12615094289495,27.66660132345455,27.94322395324707,175763600,46.785065954231875,0.02779639119282251,0.13145290800077078,-0.10365651680794827,6.421881593928493,0.27664185273952685,28.273612307608595,27.93699068134651,1,0.8321126014282161,0.006185200668752833,0.005059290435665442,-0.006137738240575175,0.23206551525149535,0.21963227996120394,0.12,237.001,2.18,1.0,0.0
2015-05-08,28.26000053019496,28.469697952270508,28.132843981101665,28.469697952270508,222201600,52.37157698262589,0.04187834135446167,0.11353799467150896,-0.0716596533170473,6.418149877657177,0.5594039926683526,28.292287130909727,27.957881162559218,1,1.0368802876664118,0.018840846707749437,-0.0061799814223705285,0.008285175230196229,0.24127756458556152,0.21783430194038628,0.12,237.001,2.16,1.0,0.0
2015-05-11,28.418390682627543,28.456314180575312,28.02576623369674,28.1796932220459,168143200,49.301294782050284,0.029299681761141727,0.09669033208943552,-0.06739065032829379,6.418304527588985,0.4001027529122692,28.281563901494124,27.96657967469595,1,0.7804918444007205,-0.010186435090066781,-0.014392838864033752,-1.874845342175746e-05,0.24412901941973184,0.21741978202890538,0.12,237.001,2.28,1.0,0.0
2015-05-12,28.01908022514789,28.30462472292589,27.845076653188137,28.07931327819824,192640000,48.24695854193881,0.011103190185806966,0.07957290370870981,-0.06846971352290285,6.408383790605357,0.3441394466409798,28.262301937370705,27.971000600323492,1,0.8757978289088206,-0.0035621375668181132,0.004735857740951088,0.0007583023055923732,0.24396120000584215,0.21730666067934556,0.12,237.001,2.28,1.0,0.0
2015-05-13,28.141771708406623,28.37377700358928,28.07930907162268,28.11054039001465,138776800,48.61510938478058,-0.0007888007347069959,0.06350056282002646,-0.06428936355473346,6.427755154549287,0.3632093783149286,28.247848456670127,27.976472748938832,1,0.6276533869551099,0.001112103829143729,0.012209964410611729,-0.0019217958178965322,0.24359915805313392,0.21696605403245037,0.12,237.001,2.27,1.0,0.0
2015-05-14,28.422858655086724,28.766403198242188,28.367088193902088,28.766403198242188,180814000,55.73701888749627,0.04222264180138424,0.059244978616298016,-0.017022336814913774,6.441535920000428,0.70208107617729,28.297234622534134,28.007450413617395,1,0.805511266261002,0.02333156172481532,0.029458993220410568,0.02630287812131038,0.25620792069873516,0.22168774533353058,0.12,237.001,2.23,1.0,0.0
2015-05-15,28.793176839885668,28.88687081110001,28.601326307220393,28.72625160217285,152832000,55.23232409305641,0.07223691940901489,0.061843366774841396,0.010393552634173492,6.107358727218141,0.660508315120179,28.338093382499725,28.03563869552153,1,0.6892977805921218,-0.001395780897341714,0.00901146370897421,0.036536449250087255,0.25211556058922396,0.22166264211519732,0.12,237.001,2.14,0.0,0.0
2015-05-18,28.639254017784783,29.161264821435314,28.634791426893216,29.043031692504883,203531600,58.43048147136318,0.12019937295248795,0.0735145680103707,0.04668480494211724,6.353644875984009,0.8099120936502029,28.40523036440498,28.07514430324637,1,0.9148021309288066,0.011027547022810058,0.030636900964683633,0.024559973973727,0.2425974669229901,0.22217500533747908,0.12,237.001,2.23,0.0,0.0
2015-05-19,29.1545698157134,29.196955915182777,28.92033317398627,29.016260147094727,178532800,58.05303060548721,0.15427137853984263,0.0896659301162651,0.06460544842357753,6.473409920485048,0.7669622714074794,28.463423677042098,28.112050806926696,1,0.7937379049453636,-0.0009217889404109503,0.033367869777070513,0.029180789011158614,0.24148839167147046,0.21519929052159872,0.12,237.001,2.27,1.0,0.0
2015-05-20,29.000632742316288,29.219251943727052,28.853397943751535,29.01401710510254,145819600,58.019213109982815,0.17902895929933393,0.10753853595287886,0.07149042334645507,6.639602466153359,0.747272649949085,28.515861146381187,28.147422034306143,1,0.6489907369692344,-7.730293224617046e-05,0.03214014040828683,0.01541936469224292,0.23734825734153583,0.2148408413669815,0.12,237.001,2.26,1.0,0.0
2015-05-21,29.016246656124697,29.364253663076564,28.962705807379187,29.310712814331055,158921600,61.23587268074756,0.22005374200605843,0.13004157716351478,0.09001216484254365,6.9966844070310135,0.8702617247520582,28.591561305233554,28.19304128058163,1,0.7111266393178909,0.010225943831002171,0.018921712677729907,0.01749658544750443,0.238298306225994,0.20904749977963724,0.12,237.001,2.19,0.0,0.0
2015-05-22,29.35756670619373,29.66318768776386,29.312947622321087,29.5672607421875,182384000,63.81750819689143,0.27015329259382526,0.15806392024957688,0.11208937234424837,7.551139201125751,0.9470144071727129,28.68448506113393,28.246932239860293,1,0.8153330391201069,0.008752701767491988,0.029276675274647834,0.021596873820354245,0.23957879426249923,0.20823510079878435,0.12,237.001,2.21,0.0,0.0
2015-05-26,29.58064732858694,29.64980214028677,28.804320232449268,28.915861129760746,282790400,53.986199381972064,0.2543629053952827,0.17732371727871807,0.07703918811656466,7.1121985407104775,0.668132633743167,28.706520877193626,28.273164745346588,1,1.2945829113283147,-0.02203111130607094,-0.00437869448653172,-0.01876047323996166,0.2444062974364891,0.210995788219412,0.12,237.001,2.14,0.0,0.0
2015-05-27,29.076486268201553,29.50480299340374,29.0117940322109,29.455724716186523,183332800,59.548194785546556,0.2821588379273088,0.19829074140843622,0.08386809651887256,7.496368002470163,0.900699341244052,28.77787362376438,28.31953964616384,1,0.8994699130363791,0.01867015421062934,0.015145458679512114,0.015560083978960249,0.24699698029643424,0.21410238250902455,0.12,237.001,2.14,0.0,0.0
2015-05-28,29.415567289999306,29.43564383573585,29.246026341626916,29.397720336914062,122933200,58.72682173677763,0.2960936626423205,0.2178513256552131,0.07824233698710742,7.87158109507496,0.8371373116749047,28.83690664406435,28.361821241879536,1,0.6231009171149856,-0.0019692056410544057,0.01322475376027965,0.02868817774982313,0.24036525178129034,0.21413098716200032,0.12,237.001,2.13,0.0,0.0
2015-05-29,29.27502403201709,29.32410230095591,28.978324825780795,29.06309700012207,203538000,54.09148904183897,0.27694337408358294,0.22966973534088708,0.047273638742695856,7.476730669642942,0.6688535196962563,28.858448582736514,28.389322252006696,1,1.0665909554671629,-0.01138262875342122,-0.008447962892527028,0.04533878043844397,0.22069604367068857,0.2150667542287465,0.12,237.001,2.12,0.0,0.0
2015-06-01,29.06309942389851,29.310720381846835,29.011791558077427,29.1210994720459,128451200,54.7580814855558,0.26341051472141785,0.23641789121699325,0.026992623504424607,7.575286509299856,0.6822749849656823,28.883462953146932,28.41801939789059,1,0.6922709865553553,0.001995742983742721,-0.015089705943067133,0.016559138310125565,0.1949823682006402,0.21214710205172368,0.13,237.657,2.19,0.0,0.0
